area,decoration,elevator,flood,follow_number,location,look_number,orientation,pub_duration,room,title,total_price,unit,unit_price,xiaoqu
85.38,简装,无电梯,高楼层(共8层)2003年建板塔结合,59,竹子林,2,南,6个月以前,3室1厅,此房红本在手满五年 少户型在卖,500,万,单价58562元/平米,竹林花园 
89.08,精装,有电梯,高楼层(共31层)2011年建板塔结合,4,红山,0,西,4个月以前,3室2厅,"此房满五红本,客厅带阳台，主卧16.4..",580,万,单价65111元/平米,金地上塘道二期 
245,精装,无电梯,低楼层(共8层)2009年建板塔结合,3,西乡,0,南,29天以前,8室4厅,背靠起龙山 中粮澜山中空复式别墅 雕梁画栋别具匠心,4100,万,单价167347元/平米,中粮澜山 
89.17,精装,有电梯,高楼层(共53层)2016年建板塔结合,25,科技园,90,东北,22天以前,3室2厅,高楼层经典89平3房2卫，50万精装修，好沟通诚心出售,1130,万,单价126725元/平米,华润城润府一期 
144.96,精装,有电梯,高楼层(共27层)2004年建板塔结合,12,华侨城,3,东南,9个月以前,3室2厅,假日湾  精装修 满五年  一手业主 随时签约,1128,万,单价77815元/平米,假日湾 
75.85,精装,有电梯,低楼层(共31层)2003年建板塔结合,7,皇岗,0,东北,11个月以前,2室2厅,皇御苑二期  户型方正  业主自住 装修保养好,510,万,单价67238元/平米,皇御苑二期 
73.97,精装,有电梯,低楼层(共32层)2013年建塔楼,2,横岗,1,西南,11个月以前,2室1厅,信义御城 横岗地铁B口 高楼层 朝花园 税费低,320,万,单价43261元/平米,信义御城豪园 
88.9,精装,有电梯,低楼层(共30层)2016年建塔楼,12,梅林关,0,南,10个月以前,4室2厅,龙光玖龙玺 智能精装 全新四房 看房方便,850,万,单价95614元/平米,龙光玖龙玺北区 
84.99,简装,有电梯,中楼层(共8层)2009年建板塔结合,37,龙华中心,1,西南,10个月以前,3室1厅,龙华地铁口 09年带电梯三房 龙泽榕园 实用三房总价低,368,万,单价43300元/平米,龙泽榕园 
89,精装,有电梯,中楼层(共35层)2008年建板楼,13,西丽,2,东北,2个月以前,3室2厅,桃源村三期 3室2厅 560万,560,万,单价62922元/平米,桃源村三期 
67.48,精装,有电梯,高楼层(共25层)2013年建塔楼,49,大运新城,20,东南,2个月以前,3室2厅,横岗花半里 精装二改三方 高使用率 随时可看,260,万,单价38530元/平米,横岗花半里雅筑 
182.1,精装,有电梯,高楼层(共15层)2002年建板塔结合,137,翻身,2,东北,一年前,5室2厅,5房大复式、看宝安全景、近南山科技园,890,万,单价48875元/平米,中南花园 
99.85,精装,有电梯,中楼层(共26层)2007年建板塔结合,19,宝安中心,31,东南,2个月以前,4室2厅,风临洲 4室2厅 645万,645,万,单价64597元/平米,风临洲 
84.69,精装,有电梯,低楼层(共32层)2012年建板塔结合,32,新洲,3,南,一年前,4室2厅,满五唯一，港式装修风格，复式4房，,899,万,单价106152元/平米,嘉葆润金座 
81.28,精装,有电梯,高楼层(共32层)2014年建塔楼,10,龙岗双龙,2,东南,3个月以前,3室1厅,南联地铁口成熟大社区 精装修 业主自住,350,万,单价43062元/平米,满京华喜悦里 
39,其他,有电梯,中楼层(共32层)2007年建板塔结合,2,新洲,28,北,17天以前,1室0厅,楼下家乐福和沙尾地铁口 单房 诚心卖！,245,万,单价62821元/平米,祥云天都世纪大厦 
38.71,其他,有电梯,高楼层(共31层)2005年建板塔结合,0,黄贝岭,28,北,11天以前,1室1厅,业主变现出售 诚心出售 方正户型，花园社区。,222,万,单价57350元/平米,新天地名居 
113.53,精装,有电梯,中楼层(共17层)2007年建板塔结合,20,龙华中心,12,东南,10个月以前,3室1厅,成熟小区 大三房 东南向 满五唯一 诚心出售,456,万,单价40166元/平米,劲力城市明珠 
93.82,简装,有电梯,低楼层(共32层)2007年建塔楼,82,龙岗中心城,20,西南,9个月以前,3室2厅,东方明珠城 标准三房 万科配套 龙岗区政府旁,320,万,单价34108元/平米,东方明珠城 
88.99,毛坯,有电梯,高楼层(共33层)2009年建塔楼,9,大运新城,12,西南,2个月以前,3室2厅,中海康城 西南向三房 满五年唯一 单价低 看房有钥匙,345,万,单价38769元/平米,中海康城国际一期 
60.45,精装,有电梯,中楼层(共34层)2012年建塔楼,9,科技园,36,西北,1个月以前,2室1厅,松坪村东区两房一厅满五唯一，税费少。,425,万,单价70307元/平米,松坪村东区三期 
86.15,简装,有电梯,低楼层(共33层)2003年建板塔结合,21,皇岗,11,东北,10个月以前,2室2厅,皇御苑二期 2室2厅 560万,560,万,单价65003元/平米,皇御苑二期 
104.95,精装,有电梯,高楼层(共29层)2004年建板塔结合,43,南头,1,南,9个月以前,3室1厅,满五唯一 ，税费少。装修好，中高楼层看南山,620,万,单价59076元/平米,常兴广场 
76,精装,有电梯,高楼层(共13层)2001年建塔楼,23,梅林,50,南,15天以前,2室1厅,林海山庄南向高楼层大两房业主诚心出售,460,万,单价60527元/平米,林海山庄 
117.76,毛坯,有电梯,低楼层(共32层)2016年建塔楼,8,布吉石芽岭,15,南,10个月以前,5室2厅,鸿荣源品牌开发商  石芽岭山脚下 格局前后通透大五房,680,万,单价57745元/平米,鸿荣源尚峰 
105.34,简装,有电梯,中楼层(共41层)2003年建板塔结合,25,福田中心,18,南,9个月以前,3室2厅,港丽豪园 3室2厅 800万,800,万,单价75945元/平米,港丽豪园 
173,精装,有电梯,中楼层(共31层)2006年建板楼,9,红树湾,4,东南 西北,2个月以前,3室2厅,百仕达红树西岸 3室2厅 2450万,2450,万,单价141619元/平米,百仕达红树西岸 
106.35,精装,有电梯,中楼层(共9层)2003年建板楼,10,桃源居,22,北,2个月以前,3室2厅,桃源居四区 正规电梯三房 满五唯一 红本 税费很少,480,万,单价45134元/平米,桃源居四区 
458.98,精装,有电梯,高楼层(共32层)2006年建板楼,145,红树湾,1,东南,一年前,6室3厅,中信红树湾 大平面 装修保养好 看海景 高尔夫景,7300,万,单价159049元/平米,中信红树湾南区 
43.48,精装,有电梯,中楼层(共28层)2004年建板塔结合,32,福田中心,30,北,10个月以前,1室0厅,福田双地铁口物业 公园旁安静 高层采光好 客厅出阳台,255,万,单价58648元/平米,润恒大厦 
114.04,精装,有电梯,中楼层(共18层)2004年建板塔结合,13,南山中心,11,南,2个月以前,3室2厅,美墅蓝山大三房 业主急卖 满五唯一 厅出阳台看公园,1100,万,单价96458元/平米,美墅蓝山家园 
99.95,简装,有电梯,中楼层(共18层)2004年建塔楼,9,西丽,5,南,2个月以前,3室2厅,俊峰丽舍安静南向三房，高楼层，地铁7号线地铁口物业,680,万,单价68035元/平米,俊峰丽舍 
41.44,精装,有电梯,高楼层(共31层)2014年建板塔结合,33,南山中心,23,西北,1个月以前,2室1厅,特殊户型 使用面积比其他户型大,270,万,单价65155元/平米,南园枫叶国际广场 
300.34,毛坯,有电梯,低楼层(共27层)2014年建板塔结合,36,蛇口,7,南,一年前,4室2厅,鲸山觐海 朝南 看海 复式楼 四居室,3100,万,单价103217元/平米,鲸山觐海 
85.98,简装,有电梯,中楼层(共30层)1997年建塔楼,42,布吉关,18,东北,9个月以前,3室1厅,国展精装3房，满五红本税费少。,280,万,单价32566元/平米,国展苑 
107.69,精装,有电梯,高楼层(共33层)1995年建塔楼,3,洪湖,13,西北,8个月以前,3室2厅,洪湖花园，看全湖景，看房方便，近地铁，精装保养。,470,万,单价43644元/平米,洪湖花园 
87,精装,有电梯,中楼层(共33层)2014年建板塔结合,6,前海,15,东南,1个月以前,3室1厅,品牌开发商，次新盘，看小区花园和小南山,750,万,单价86207元/平米,佳兆业前海广场一期 
92.29,毛坯,有电梯,高楼层(共32层)2017年建暂无数据,2,黄贝岭,14,东北,1个月以前,3室1厅,满两年，业主诚心出售 未用 毛坯,605,万,单价65555元/平米,靖轩豪苑 
92.06,精装,有电梯,高楼层(共14层)2003年建板塔结合,21,布吉大芬,50,西北,9个月以前,3室2厅,龙岗布吉大芬桂芳园五期满五年唯一次顶层三居室,360,万,单价39105元/平米,桂芳园五期 
40.6,其他,有电梯,高楼层(共33层)2012年建板塔结合,11,坪山,1,南,1个月以前,1室0厅,业主诚心出售，深圳上车盘，实用型一房，总价低,115,万,单价28326元/平米,深业御园 
97.03,精装,有电梯,中楼层(共18层)2003年建板塔结合,8,梅林,35,西北,31天以前,3室1厅,梅林一村十三区西北向看水库3+1户型中高楼层景观好,640,万,单价65959元/平米,梅林一村十三区 
195.64,毛坯,有电梯,高楼层(共32层)2011年建板塔结合,161,华侨城,9,东南,一年前,4室2厅,华侨城首地容御户型通透双阳台大四房高尔夫景观毛坯,1850,万,单价94562元/平米,首地容御 
74.14,精装,有电梯,低楼层(共33层)2014年建塔楼,40,蛇口,13,南,8个月以前,2室1厅,平层两居室，满五唯一住宅，东角头地铁，有钥匙,605,万,单价81603元/平米,栖游家园 
74.87,精装,无电梯,低楼层(共6层)2002年建板楼,20,布吉水径,27,东南,31天以前,2室1厅,中海怡翠山庄精致两房 明厨明卫 东南朝向看花园,296,万,单价39536元/平米,中海怡翠山庄四期 
63.45,简装,有电梯,低楼层(共14层)2013年建塔楼,82,西乡,43,北,7个月以前,3室2厅,万象新天，精品三房，业主换房，诚心出售,418,万,单价65879元/平米,万象新天 
66.95,简装,有电梯,高楼层(共16层)2008年建板塔结合,23,布吉关,41,东 东北,6个月以前,2室1厅,满五年唯一税费少，东方盛世两房业主诚售。,290,万,单价43316元/平米,东方盛世花园 
27.73,精装,有电梯,中楼层(共29层)2005年建塔楼,0,螺岭,0,东,28天以前,1室0厅,满二，明年可用，采光好，旧改区，格局改造性高,198,万,单价71403元/平米,东门168 
75.19,简装,有电梯,低楼层(共33层)2004年建板塔结合,277,沙尾,7,南,一年前,2室1厅,绿景物业格局方正两房 红本在手 只有契税,440,万,单价58519元/平米,绿景蓝湾半岛 
91.96,精装,有电梯,中楼层(共28层)2003年建板塔结合,33,春风路,12,东南,8个月以前,3室1厅,金鼎大厦户型方正 精装修 满五唯一红本在手 业主急售,460,万,单价50022元/平米,金鼎大厦 
86.79,毛坯,有电梯,高楼层(共33层)2016年建板塔结合,6,龙岗双龙,1,南,8个月以前,3室2厅,深圳海航城 3室2厅 338万,338,万,单价38945元/平米,深圳海航城 
67.75,简装,有电梯,低楼层(共22层)2005年建板塔结合,25,梅林,34,南 北,25天以前,2室1厅,地铁口，标准两房，户型方正实用，落地窗，无遮挡,478,万,单价70554元/平米,尚书苑 
71.99,精装,有电梯,中楼层(共18层)2004年建板塔结合,9,布吉大芬,26,东南,17天以前,2室2厅,中翠花园标准大两房，双阳台，朝东南向，满五唯一。,315,万,单价43757元/平米,中翠花园 
65.44,精装,有电梯,低楼层(共26层)2001年建塔楼,24,布吉关,36,东南 北,5个月以前,2室1厅,荣超花园    精装两房    满五年红本在手   税费少,258,万,单价39426元/平米,荣超花园 
139.12,精装,有电梯,高楼层(共18层)2012年建板塔结合,1,观澜,1,南,28天以前,4室2厅,招商观园，精装四房三阳台，高楼层，位置安静,700,万,单价50317元/平米,招商观园 
89.2,简装,有电梯,低楼层(共35层)2008年建板楼,10,西丽,3,东南 南,11个月以前,3室2厅,桃源村三期，7号线地铁口，东南朝向安静看花园！,565,万,单价63341元/平米,桃源村三期 
87.84,毛坯,有电梯,低楼层(共31层)2016年建塔楼,30,大运新城,127,东南,1个月以前,3室2厅,颐安都会中央二期 3室2厅 418万,418,万,单价47587元/平米,颐安都会中央二期 
51.12,精装,有电梯,高楼层(共29层)1999年建板塔结合,41,布吉关,111,南,1个月以前,3室1厅,龙珠花园 精装三房 三代同堂 居家舒适,210,万,单价41080元/平米,龙珠花园 
59,简装,有电梯,低楼层(共30层)1996年建板塔结合,88,布吉关,151,东,4个月以前,2室1厅,龙珠花园 正规两房 繁华地段 交通便利 首付费用少,210,万,单价35594元/平米,龙珠花园 
170.09,精装,有电梯,中楼层(共32层)2005年建板楼,18,红树湾,2,东南 西北,4个月以前,4室2厅,高楼层厅出阳台 东南向 南北通透四房 装修保养好,2280,万,单价134047元/平米,中信红树湾南区 
27.98,其他,有电梯,中楼层(共20层)2010年建板塔结合,13,宝安中心,0,东北,28天以前,1室0厅,满五年少量欠款，安静朝花园，保养得很好,195,万,单价69693元/平米,花样年花郡 
59.49,其他,有电梯,中楼层(共33层)2007年建塔楼,3,新洲,33,东,27天以前,2室2厅,蜜园2房诚心出售，红本在手，税费少,430,万,单价72282元/平米,蜜园 
35.12,简装,有电梯,低楼层(共35层)2005年建板塔结合,91,赤尾,36,西南,4个月以前,1室0厅,视野开阔朝南一房 通风采光好 满五年红本随时看房,195,万,单价55524元/平米,京基御景华城 
98.9,精装,有电梯,低楼层(共18层)2002年建塔楼,29,西乡,23,西北,4个月以前,4室2厅,装修保养很好的3+1房，业主诚意出售，价格可谈！,473,万,单价47827元/平米,富盈门 
43.65,简装,有电梯,中楼层(共16层)2004年建板塔结合,4,龙华新区,0,东北,23天以前,1室1厅,此房满五年，朝南采光好，装修保养好,195,万,单价44674元/平米,苹果园 
62.64,精装,有电梯,低楼层(共15层)2003年建板塔结合,20,布吉关,35,北,2个月以前,2室1厅,清爽温馨两房，交通便利，上学无忧，满五年可少个税,258,万,单价41188元/平米,龙威花园二期 
83.04,精装,有电梯,中楼层(共28层)2000年建板塔结合,9,福田中心,32,西南,3个月以前,2室1厅,安静南向户型，中间楼层，购物公园地铁口物业,820,万,单价98748元/平米,中海华庭 
69.33,毛坯,有电梯,高楼层(共18层)2009年建板楼,10,桃源居,33,南,3个月以前,2室2厅,满五年，红本在手，居家电梯2房，总价低！,348,万,单价50195元/平米,桃源居十六区 
127,精装,有电梯,中楼层(共38层)2018年建塔楼,17,南头,14,南 北,3个月以前,4室2厅,16年小区，税费少 ，装修90万，拓展空间大,1060,万,单价83465元/平米,前海东岸 
75.53,精装,无电梯,中楼层(共7层)1989年建板塔结合,13,百仕达,0,南,一年前,2室2厅,双地铁口物业，精装修两房，居家舒适度高,410,万,单价54284元/平米,东乐花园 
67.42,简装,有电梯,高楼层(共28层)2011年建板楼,30,上塘,0,东南,11个月以前,2室1厅,上塘地铁口少有经典两房户型，南向，刚需上车盘,450,万,单价66746元/平米,潜龙曼海宁花园南区 
42.32,简装,有电梯,中楼层(共32层)1999年建板塔结合,2,螺岭,0,东南,22天以前,1室1厅,福德一房，朝南，红本未用，看房提前约,252,万,单价59547元/平米,福德花园 
260.34,精装,有电梯,中楼层(共30层)2013年建板塔结合,2,华侨城,5,南 北,20天以前,5室1厅,纯水岸5房，看湖景，满五年唯一，南北通,3680,万,单价141354元/平米,波托菲诺纯水岸十五期 
78.75,精装,有电梯,中楼层(共31层)2011年建板塔结合,17,南山中心,5,西,21天以前,3室2厅,地铁口100米    红本在手  税费少,520,万,单价66032元/平米,向南瑞峰花园 
86.36,简装,无电梯,中楼层(共5层)1989年建板塔结合,13,百仕达,8,南,10个月以前,3室1厅,"太安地铁口  5,7 号线 户型方正 业主诚心卖",440,万,单价50950元/平米,东乐花园 
76.56,简装,有电梯,中楼层(共31层)1999年建板塔结合,54,布吉关,35,北,2个月以前,2室1厅,龙珠花园 2室1厅 262万,262,万,单价34222元/平米,龙珠花园 
56.16,简装,有电梯,高楼层(共32层)2003年建塔楼,50,布吉关,60,南,2个月以前,2室2厅,国展苑经典两房*三房 高楼层朝南满五唯一红本,226,万,单价40243元/平米,国展苑 
23.03,精装,有电梯,高楼层(共29层)2005年建塔楼,13,螺岭,24,东南,2个月以前,1室0厅,店长推荐，红本在手，满二。总价便宜,165,万,单价71646元/平米,东门168 
67.34,简装,有电梯,高楼层(共9层)2004年建板塔结合,106,龙岗双龙,51,东南,3个月以前,2室2厅,地铁口 两房改小三房 厅出阳台 带电梯 华润万家配套,230,万,单价34156元/平米,叠翠新峰花园 
88.23,简装,有电梯,高楼层(共24层)2013年建塔楼,13,丹竹头,0,南 北,一年前,3室2厅,阳基新天地大三房，朝向好，户型方正。,335,万,单价37969元/平米,阳基新天地 
100.95,精装,有电梯,高楼层(共29层)1995年建塔楼,11,布心,0,东,11个月以前,3室2厅,罗湖精装大三房 *四房 客厅带阳台 满两年,435,万,单价43091元/平米,英达花园 
122.06,简装,有电梯,高楼层(共13层)1998年建板塔结合,8,布心,0,南,11个月以前,3室1厅,精装修三方 采光明亮 户型方正,498,万,单价40800元/平米,松泉山庄 
40.99,简装,有电梯,低楼层(共29层)2005年建板塔结合,45,新洲,69,东,17天以前,2室1厅,韵动家园 自住房 业主急售 看房方便,270,万,单价65870元/平米,韵动家园 
123,精装,有电梯,中楼层(共31层)2016年建板塔结合,19,布吉南岭,0,东南,一年前,4室2厅,布吉万科品牌 户型宽敞通风好 东南向 看山景,570,万,单价46342元/平米,万科公园里三期 
131.82,精装,有电梯,低楼层(共25层)2010年建板塔结合,9,观澜,0,南,9个月以前,4室2厅,招商澜园 温馨看花园 带固定车位 居家优选 诚心出售,580,万,单价44000元/平米,招商澜园 
62.25,简装,有电梯,低楼层(共23层)2006年建板塔结合,5,翠竹,0,西南,9个月以前,2室1厅,京基水贝珠宝商圈 人车分流带花园泳池小区,400,万,单价64258元/平米,泊林花园 
86.44,精装,有电梯,低楼层(共24层)1993年建塔楼,2,蛇口,10,东,2个月以前,2室2厅,蛇口电梯两房，朝东户型，彩光通风强,495,万,单价57266元/平米,花果山小区 
104.02,精装,有电梯,高楼层(共18层)2008年建板塔结合,35,民治,53,南,5个月以前,3室2厅,择一城 享一市繁华 居一屋 望万家灯火 绝美三房在售,535,万,单价51433元/平米,碧水龙庭 
87.52,精装,有电梯,低楼层(共34层)2009年建塔楼,72,大运新城,72,东南,一年前,3室1厅,东南朝向 客厅出阳台 采光效果好,360,万,单价41134元/平米,中海康城国际一期 
56.24,精装,有电梯,低楼层(共18层)2003年建塔楼,4,福田保税区,52,北,2个月以前,2室2厅,满五年唯一，带租约，诚心出售。,450,万,单价80015元/平米,丽港湾 
61.28,精装,有电梯,中楼层(共20层)2003年建板塔结合,63,前海,85,西,2个月以前,3室2厅,前海明珠 3室2厅 400万,400,万,单价65275元/平米,前海明珠 
89.79,精装,有电梯,低楼层(共9层)2001年建板塔结合,30,前海,20,西南 东北,3个月以前,3室2厅,满五年唯一 三房两卫 带固定车位安静 中间楼层精装修,635,万,单价70721元/平米,星海名城一期五组团 
73.83,精装,有电梯,高楼层(共29层)2007年建板塔结合,96,宝安中心,31,东,3个月以前,3室2厅,双地铁口，品质花园社区，鸿荣源物业,730,万,单价98876元/平米,西岸观邸 
35.88,精装,有电梯,中楼层(共28层)2013年建塔楼,34,红山,0,南,一年前,1室1厅,1866南区一房 满两年居家装修  少量欠款,255,万,单价71071元/平米,绿景公馆1866南区 
69.49,简装,无电梯,高楼层(共6层)2003年建板楼,61,龙岗中心城,0,西北,11个月以前,2室2厅,地铁口 两房*小三房 大社区 看泳池视野 居家保养,235,万,单价33818元/平米,雅豪祥苑 
97.09,精装,有电梯,高楼层(共28层)2002年建板塔结合,19,石厦,87,北,16天以前,3室2厅,户型方正，格局好，采光好，端头位置,660,万,单价67979元/平米,益田村 
98.85,简装,有电梯,高楼层(共9层)2002年建板塔结合,208,西乡,15,西南,一年前,3室2厅,房子是标准的大3房 南北朝向的 通风采光比较不错；,420,万,单价42489元/平米,大益广场 
75.08,简装,有电梯,中楼层(共7层)2003年建板塔结合,16,后海,0,北,9个月以前,2室2厅,后海总部基地 海岸城 万科物业 优质2房,598,万,单价79649元/平米,育德佳园 
160.7,精装,有电梯,高楼层(共24层)2009年建板楼,4,深圳湾,0,东南,1个月以前,5室2厅,卓越维港南区 5室2厅 3000万,3000,万,单价186684元/平米,卓越维港南区 
87.75,精装,有电梯,高楼层(共45层)2017年建板塔结合,12,新安,44,东北,5个月以前,3室2厅,准入伙小区 智能精装 三房两卫 高楼层看花园,820,万,单价93448元/平米,中粮天悦壹号 
69.37,简装,有电梯,低楼层(共22层)2011年建塔楼,169,新安,33,东南,5个月以前,3室1厅,弘雅片区正规三房，总价低，东南朝向客厅出阳台。,420,万,单价60545元/平米,品尚居 
44.53,简装,有电梯,高楼层(共29层)2005年建塔楼,60,新洲,54,南,一年前,1室1厅,韵动家园 带社区游泳池花园 一房 诚心卖！,245,万,单价55020元/平米,韵动家园 
88.62,精装,有电梯,中楼层(共11层)2014年建板塔结合,136,西乡,29,东南,一年前,3室1厅,南北通户型，总价低，大三房，近地铁1号线,430,万,单价48522元/平米,富通V都会 
65.26,简装,有电梯,高楼层(共11层)2002年建塔楼,19,布吉大芬,25,西北,1个月以前,2室2厅,龙岗布吉大芬桂芳园三期满五年唯一红本两居室出售,275,万,单价42140元/平米,桂芳园三期 
63.69,简装,有电梯,中楼层(共34层)2003年建板塔结合,55,皇岗,42,西北,1个月以前,2室2厅,居家两房  满五唯一 看福田CBD 视野无遮挡,420,万,单价65945元/平米,皇御苑二期 
70.61,精装,有电梯,中楼层(共18层)2006年建塔楼,51,丹竹头,96,东北,3个月以前,2室1厅,高层客厅出阳台大两房 安静宜居 全明格局 英郡年华,315,万,单价44612元/平米,英郡年华 
85.49,简装,有电梯,低楼层(共30层)2010年建塔楼,1,大运新城,24,东南,3个月以前,3室1厅,龙岗 大运新城 绿景公馆 满五唯一  税费少 业主诚心卖,630,万,单价73693元/平米,绿景大公馆 
82.8,简装,有电梯,高楼层(共9层)1997年建板塔结合,8,龙华中心,0,南,一年前,2室2厅,此房满两年，免增值税。户型方正，使用面积大！,320,万,单价38648元/平米,玉华花园 
56.36,精装,有电梯,中楼层(共33层)2009年建塔楼,14,龙岗宝荷,0,南,11个月以前,2室1厅,龙岗宝荷 沃尔玛 振业峦山谷花园 朝南看马峦山支脉,223,万,单价39568元/平米,振业峦山谷 
96.97,精装,有电梯,中楼层(共11层)2002年建板塔结合,3,龙岗中心城,0,东南,10个月以前,3室2厅,新亚洲花园装修保养好价格好商量,380,万,单价39188元/平米,新亚洲花园 
69.53,其他,无电梯,高楼层(共6层)1996年建板楼,1,竹子林,2,南 北,9天以前,3室1厅,竹园小区 3室1厅 750万,750,万,单价107868元/平米,竹园小区 
113.35,简装,有电梯,低楼层(共20层)2001年建板塔结合,0,后海,0,南 北,9天以前,3室2厅,近沃尔玛满五唯一 安静买来即可住,650,万,单价57345元/平米,东滨华苑 
86.16,精装,有电梯,低楼层(共32层)2009年建板塔结合,126,龙岗中心城,11,南 北,一年前,4室1厅,万科清林径 精装南北通四房 满五唯一 看房方便,300,万,单价34819元/平米,万科清林径 
89.16,简装,有电梯,中楼层(共9层)2006年建板塔结合,29,布吉关,13,东,9个月以前,3室2厅,百合二期 实用大三房 格局方正 阳光充足,435,万,单价48789元/平米,百合星城二期 
82.78,简装,有电梯,高楼层(共34层)2011年建板塔结合,12,前海,13,东南,1个月以前,3室1厅,前海，依山傍水全山景视野开阔，满五年唯一，3房2卫,900,万,单价108722元/平米,铭筑 
112.43,简装,有电梯,中楼层(共18层)2002年建板塔结合,6,前海,1,北,1个月以前,3室2厅,前海自贸区   品牌大社区  花园中间   中间楼层,715,万,单价63596元/平米,星海名城二期八组团 
89.61,精装,有电梯,低楼层(共28层)2013年建板楼,35,红山,47,南,5个月以前,3室2厅,1866南区朝南大三房，居家精装修，看房方便,638,万,单价71198元/平米,绿景公馆1866南区 
87.06,毛坯,有电梯,中楼层(共32层)2015年建板塔结合,16,龙岗中心城,47,东,5个月以前,4室1厅,百合盛世 通透四房 客厅朝南看花园 随时看房正南正北,335,万,单价38480元/平米,百合盛世二期 
79.01,毛坯,有电梯,中楼层(共32层)2016年建塔楼,94,布吉石芽岭,51,东南,一年前,3室2厅,鸿荣源尚峰 3室2厅 425万,425,万,单价53791元/平米,鸿荣源尚峰 
71.12,精装,有电梯,低楼层(共34层)2008年建板塔结合,23,华侨城,3,东,一年前,2室1厅,世纪假日广场 精装两房 业主诚心出售 地铁口物业,498,万,单价70023元/平米,世纪假日广场 
50.21,精装,有电梯,高楼层(共31层)2006年建塔楼,58,西乡,42,西北 东南,1个月以前,2室1厅,满五唯一 端头位置，做了独户，产证面积大一些,310,万,单价61741元/平米,鸿隆广场 
45.64,其他,有电梯,高楼层(共32层)2005年建塔楼,3,布吉大芬,3,东南,1个月以前,1室1厅,满五唯一 红本在手 信和精致一房 拎包入住,180,万,单价39440元/平米,信和爱琴居 
69.12,精装,有电梯,中楼层(共17层)2006年建板塔结合,12,布吉大芬,31,西北,3个月以前,2室2厅,3号线地铁口 满五年唯一 精装修 带大阳台 采光视野好,295,万,单价42680元/平米,泰雅园 
53.33,精装,有电梯,低楼层(共33层)2004年建板塔结合,98,石厦,40,北,2个月以前,2室2厅,精装两房保养好拎包入住使用率高满五年唯一,430,万,单价80631元/平米,皇庭世纪 
87.91,精装,有电梯,中楼层(共32层)2005年建板塔结合,4,沙头角,0,西北,一年前,3室1厅,房子满两年，有少许欠款，精装三房，业主自住。,400,万,单价45502元/平米,碧桐海苑 
63.01,精装,有电梯,高楼层(共21层)2004年建塔楼,5,莲塘,0,东南,11个月以前,2室2厅,仙湖枫景家园  莲塘位置 高楼层 朝东南,380,万,单价60308元/平米,仙湖枫景家园 
81.1,简装,有电梯,中楼层(共11层)2005年建板塔结合,3,布吉街,1,南,10个月以前,2室1厅,泽润华庭 2室1厅 350万,350,万,单价43157元/平米,泽润华庭 
77.7,简装,有电梯,低楼层(共30层)2013年建板塔结合,9,龙华中心,0,西南,10个月以前,4室2厅,看山看水优质小区，环境好，生活静谧,460,万,单价59203元/平米,福东龙华府 
89.01,其他,有电梯,低楼层(共33层)2009年建板塔结合,1,蛇口,0,东南,8天以前,3室2厅,四海公寓，蛇口小户型，湾厦地铁口957米，业主诚售,720,万,单价80890元/平米,四海公寓 
119.53,简装,有电梯,低楼层(共18层)2007年建板塔结合,42,观澜,12,南,一年前,4室2厅,格澜郡 精装4房 大花园小高层 观澜再不出第二套,445,万,单价37230元/平米,格澜郡二期 
96.89,简装,无电梯,中楼层(共6层)2003年建板楼,23,龙华新区,0,南,一年前,3室2厅,位置安静看花园，南北通舒适大三居，通风好采光好,450,万,单价46445元/平米,锦绣江南一期 
83,简装,有电梯,中楼层(共32层)2005年建塔楼,34,布吉关,15,南 北,8个月以前,2室2厅,经理推荐地跌口大两房，百合星城适合办公和居家,295,万,单价35543元/平米,百合星城一期 
70.36,简装,有电梯,低楼层(共18层)2006年建板楼,13,布吉关,28,北,1个月以前,3室2厅,精装3 房，楼层好，看花园，居家安静，满五年唯一,360,万,单价51166元/平米,佳兆业可园四期 
88.85,简装,无电梯,低楼层(共6层)2004年建板楼,5,桃源居,13,南,1个月以前,3室2厅,桃源居四区 3室2厅 430万,430,万,单价48397元/平米,桃源居四区 
63.66,精装,有电梯,低楼层(共32层)2006年建板塔结合,11,福田中心,48,西南,5个月以前,2室2厅,此房满五，户型方正，业主诚心出售。,630,万,单价98964元/平米,星河世纪 
146.11,简装,有电梯,低楼层(共16层)2004年建板塔结合,4,蛇口,21,东南,5个月以前,4室2厅,天骄华庭，正规4房带平台花园，业主自住装修,1750,万,单价119773元/平米,天骄华庭 
76.97,毛坯,有电梯,高楼层(共30层)2016年建塔楼,28,大运新城,89,南,一年前,3室1厅,大运新城 颐安都会3房 朝南格局 看房方便,395,万,单价51319元/平米,颐安都会中央二期 
100.75,简装,无电梯,中楼层(共7层)2000年建板楼,9,龙岗中心城,40,南,一年前,3室2厅,大三房  看房方便    诚意出售,338,万,单价33549元/平米,宏兴苑 
57.22,精装,有电梯,高楼层(共31层)1999年建板塔结合,27,布吉关,71,西,1个月以前,2室1厅,近地铁口物业 满五唯一 税费少 精装修两房,238,万,单价41594元/平米,龙珠花园 
73.49,简装,有电梯,高楼层(共18层)2006年建板塔结合,43,梅林,40,南,2个月以前,2室2厅,凯丰花园二期电梯高层两房 户型方正 价格实惠,505,万,单价68717元/平米,凯丰花园二期 
